username,userid,nFollowers,nFollowings,FollowersToFollowing,nLists,nFavs,nPosts,geo,location,url,description,verified,bot_in_name,bot_in_des,fav_tweets,fav_retweets,fav_replies,ret_tweets,ret_retweets,ret_replies,pop_fav_tweets,pop_fav_retweets,pop_fav_replies,pop_ret_tweets,pop_ret_retweets,pop_ret_replies,nPostMention,nPostQuote,nPostPlace,Tavg,age,screen_name_len
HardinMemorial,253737035,906,54,16.77777777777778,12,47,4122,0,0,1,1,0,0,1,61,0,0,64,6,0,0.005734160556495582,0.0,,0.0060161684527166755,0.037037037037037035,,5,0,0,184476.935,145056765.0,14
TheNaijaInfo,1030534561,3427,1642,2.087088915956151,25,39,156565,1,1,1,1,0,0,0,17,0,0,1,0,0,5.176613885505481e-05,,,3.0450669914738125e-06,,,0,0,0,29316.46,203345879.0,12
jakemco3,3854897668,0,14,0.0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,,0.0,6,1,0,208644.14285714287,290977288.0,8
AFPceleb,1392066474,11383,180,63.23888888888889,346,441,9809,0,1,1,1,0,0,0,930,0,61,501,1883,36,0.039440203562340966,0.0,0.016944444444444443,0.02124681933842239,0.2134920634920635,0.01,62,1,0,9765.665,214407303.0,8
_TheConductor,818750060,834,844,0.9881516587677726,13,7282,23217,0,1,0,1,0,0,0,56,0,4,4,165,0,0.0007539853511417492,0.0,4.6924123691990054e-05,5.3856096510124945e-05,0.017772511848341232,0.0,109,55,0,19102.625,194499023.0,13
chayacare,1445303858,250,923,0.27085590465872156,48,329,796,0,1,1,1,0,0,0,25,0,4,9,240595,0,0.00056428313470567,0.0,0.0010834236186348862,0.00020314192849404117,1.7732401736425882,0.0,165,11,0,314617.7035175879,216182522.0,9
skywayrehab,2214792103,3510,22,159.54545454545453,95,15,135773,1,0,1,0,0,0,0,2,0,0,8,0,0,0.00045454545454545455,,,0.0018181818181818182,,,0,0,0,1209.56,232498086.0,11
FederalGovNews,2457066985,897,15,59.8,90,0,130385,0,1,0,1,0,0,0,5,0,0,11,0,0,0.0016666666666666668,,,0.0036666666666666666,,,0,0,0,4509.225,245188548.0,14
nexgamingng,3243588827,238,205,1.1609756097560975,5,328,1626,0,1,0,1,0,0,0,169,0,0,38,4420,0,0.004408503978087909,0.0,0.0,0.000991261249510891,2.6951219512195124,0.0,31,4,0,256818.665,278264908.0,11
MyLeanEngineer,3436016565,172,80,2.15,2,51,1287,0,0,1,1,0,0,0,1,0,0,2,0,0,6.25e-05,,,0.000125,,,0,0,0,3128.605,287362427.0,14
tmj_roa_manuf,24640981,183,162,1.1296296296296295,28,0,511,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,84,0,19,131410.505,84251707.0,13
News2Aggregator,1560557167,27,3,9.0,7,0,17523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,82098.02,219763320.0,15
2faceH,1093880245944500225,2,39,0.05128205128205128,0,4,11,0,0,0,1,0,0,0,0,0,1,0,92255,0,0.0,0.0,0.005128205128205128,0.0,2365.5128205128203,0.0,6,0,0,2340322.090909091,396714748.0,6
DarlRotary,3367401952,977,1290,0.7573643410852713,11,336,1944,0,1,0,1,0,0,0,497,0,3,177,653,1,0.002320911553189502,0.0,0.0007751937984496124,0.0008265620622022975,0.016329082270567643,0.00025839793281653745,159,79,0,64339.515,283511573.0,10
WinningSmile_WS,252862498,2,0,,0,3,33,0,0,0,0,0,0,0,0,0,9,0,0,1,,,,,,,29,0,0,7374794.484848484,144900717.0,15
LazerCake,346282141,291,146,1.9931506849315068,4,271,843,0,1,1,1,0,0,0,47,0,15,33,151,2,0.002953374387331909,0.0,0.004466944609886838,0.002073645846424532,0.01543651604988755,0.0005955926146515783,135,7,0,412084.2110552764,159239434.0,9
Londonengland_a,2348302776,1614,1556,1.0372750642673523,161,0,74424,0,0,1,1,0,0,0,0,0,0,10,0,0,0.0,,,3.213367609254499e-05,,,0,0,0,6850.175,239713238.0,15
MakelDesigns,26678419,120,54,2.2222222222222223,8,87,991,1,1,1,1,0,0,0,49,0,0,0,42,0,0.004629629629629629,0.0,0.0,0.0,0.3888888888888889,0.0,10,0,0,464335.435,85116385.0,12
PichuBot,835895436787519488,91,94,0.9680851063829787,0,37,1180,0,1,0,1,0,1,0,14,0,1,42,0,0,0.0007522028798624543,,0.005319148936170213,0.002256608639587363,,0.0,2,0,0,5103.665,335206377.0,8
vtarmynavy,44969017,9236,9719,0.9503035291696676,61,180,19396,0,1,1,1,0,0,0,37,0,0,14,962,0,2.0690087099674776e-05,0.0,,7.828681605282348e-06,0.09898137668484412,,16,1,0,291949.7891891892,91307529.0,10
tomred5,257885201,68,158,0.43037974683544306,1,441,3981,0,1,0,0,0,0,0,15,0,53,1,0,3,0.003516174402250352,,0.0019389770981195582,0.0002344116268166901,,0.00010975342064827686,182,0,0,34591.59,145800880.0,7
newswithvalue,2342215530,1047,0,,160,0,438603,0,0,0,0,0,0,0,12,0,0,5,0,0,,,,,,,0,0,0,2061.035,239386452.0,13
NewsOnFire0,414213110,208,266,0.7819548872180451,16,0,118486,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,8662.785,168550628.0,11
PRNews,26258900,185909,46845,3.9685985697513075,6221,13228,65764,1,1,1,1,1,0,0,357,0,13,141,188,0,7.697855920718553e-05,0.0,1.8500729355676524e-05,3.0403296493594284e-05,4.666552485063308e-05,0.0,135,4,0,3004.065,84987495.0,6
ilmus_Salaf,1524774356,316,0,,0,0,1390,0,1,1,1,0,0,0,188,0,0,132,0,0,,,,,,,0,0,0,537093.19,218551864.0,11
LittleVikingsUK,1107497292,4595,2338,1.96535500427716,46,9027,11029,1,1,1,1,0,0,0,229,0,30,114,403,2,0.0012398349774230923,0.0,0.00035642999714856,0.0006172104254420634,0.0020278770190711014,2.3761999809904e-05,149,39,0,12076.975,205801035.0,15
PeepsTalks,2550465212,783,360,2.175,36,59,107103,0,1,1,1,0,0,0,26,0,0,4,0,0,0.00036111111111111115,,,5.555555555555556e-05,,,26,1,0,382904.03,249151342.0,10
lightacandleOTM,61506460,2213,2143,1.0326644890340644,58,9311,90008,0,0,0,1,0,0,0,132,0,28,56,319008,4,0.0014324626420254155,0.0,0.0006221807435059885,0.0006077114238895702,1.094562323296094,8.888296335799835e-05,167,28,0,3575.07,96043884.0,15
barleans,69365568,6272,2407,2.6057332779393434,157,3782,6783,0,1,1,1,0,0,0,267,0,450,172,222,299,0.0018801095674339675,0.0,0.002526415073153752,0.0012111567250885481,0.00141893835288102,0.001678662459717715,154,9,0,171437.88888888888,98476206.0,8
IndianEmbassyUS,757372008,96718,1153,83.88378143972247,514,1187,9862,1,0,1,1,1,0,0,1737,0,1,403,688604,0,0.044308963828376104,0.0,0.0008673026886383347,0.010280087750624969,3.619564246103708,0.0,193,24,0,15907.035,192037194.0,15
musicofnb,858636474,10488,9617,1.0905687844442133,69,7255,28131,1,1,1,1,0,0,0,468,0,27,120,3259,4,0.0004124052921820999,0.0,0.00021596371809536,0.00010574494671335893,0.004911290845166998,3.1994624903016295e-05,111,26,80,226427.375,196287149.0,9
Desolation00,286332525,464,739,0.6278755074424899,2,465,36373,0,0,0,0,0,0,0,21,0,5,3,66494,2,0.00023680649526387009,0.0,0.0002505888838771112,3.3829499323410016e-05,1.7642813553026082,0.00010023555355084448,78,1,0,393799.2121212121,150580697.0,12
merrittee7lc,3438905878,17,39,0.4358974358974359,0,0,3769,0,0,1,1,0,0,0,2,0,3,0,0,2,0.0004238186056367875,,0.0009737098344693282,0.0,,0.0006491398896462187,58,0,0,398.265,287561242.0,12
SingingRobots,1206390342,1535,64,23.984375,14,2553,5279,0,1,1,1,0,1,0,1039,0,73,674,15400,33,0.18038194444444444,0.0,0.027157738095238096,0.11701388888888889,4.148706896551724,0.012276785714285714,71,14,0,549165.5157894737,208572634.0,13
FourSeasons,18363030,271735,1053,258.05792972459636,3643,6116,61344,0,1,1,1,1,0,0,854,0,198,197,2,51,0.020275403608736944,0.0,0.0011826049561898617,0.0046771130104463435,0.001899335232668566,0.00030461036750344925,167,0,0,18085.41,77224218.0,11
heraldleader,11612722,66612,11216,5.939015691868759,1019,2849,174569,1,1,1,1,1,0,0,295,0,0,245,565,0,0.0001892209484908507,0.0,,0.0001571496012890116,0.0008258109024578471,,108,1,0,2691.34,45958959.0,12
hhsdogs,4795029171,186,13,14.307692307692308,2,24,210,0,0,0,0,0,0,0,902,0,10,236,1204,1,0.40339892665474064,0.0,0.09615384615384616,0.10554561717352415,4.630769230769231,0.009615384615384616,42,11,0,560039.49,299775216.0,7
johnsonsshoes,361581344,8,0,,1,0,206,0,1,1,1,0,0,0,3,0,0,2,0,0,,,,,,,0,0,0,1170299.115,161311515.0,13
Whizbuzz,139510761,164472,112165,1.4663397673070921,2042,603,90402,1,1,1,1,0,0,0,62,0,0,33,0,0,2.763785494583872e-06,,,1.4710471180849642e-06,,,0,0,0,2484.95,119913382.0,8
BTLS_Team,3021994455,233,118,1.9745762711864407,10,22,1523,0,0,1,1,0,0,0,85,0,0,87,101,0,0.004802259887005649,0.0,,0.004915254237288135,0.01711864406779661,,61,36,0,244519.75,270329782.0,9
Contracts,17459441,1124,30,37.46666666666667,61,0,77946,0,1,1,1,0,0,0,7,0,0,6,0,0,0.0011666666666666668,,,0.001,,,168,0,0,3065.675,74063872.0,9
TexasVLB,187054679,4940,1341,3.6838180462341534,84,1576,5013,1,1,1,1,1,0,0,1170,0,14,552,95,1,0.005193352508788751,0.0,0.000695998011434253,0.002450197081069564,0.004167214984427775,4.971414367387522e-05,126,29,7,36108.945,130736826.0,8
ZDNet,3819701,453439,193,2349.4248704663214,12216,267,248838,1,1,1,1,1,0,0,725,0,0,559,50,0,0.019165697367029715,0.0,,0.014777413556096013,0.06476683937823834,,73,0,0,519.645,23144710.0,5
Tanyachelseafc,2708752684,72,31,2.3225806451612905,6,0,20103,0,1,1,1,0,0,0,14,0,0,4,0,0,0.0022580645161290325,,,0.0006451612903225806,,,0,0,0,29266.8,252375837.0,14
themanifestosho,463214241,919,1809,0.5080154781647319,5,130,2462,0,0,1,1,0,0,0,72,0,0,24,1,0,0.00020000500012500312,0.0,,6.666833337500103e-05,0.000552791597567717,,3,1,0,46120.345,173567932.0,15
KELINKenya,169007075,7041,2520,2.794047619047619,87,4459,22384,1,1,1,1,0,0,0,565,0,127,316,1421,108,0.00439620292561469,0.0,0.0008841548315232525,0.002458761282290694,0.006129227053140097,0.0007518796992481202,142,16,0,36288.78,126781777.0,10
Sharalee_Field,65769962,203,1696,0.11969339622641509,20,736,4461,1,0,0,0,0,0,0,6,0,12,1,398429,0,2.4398178269355887e-05,0.0,0.0003369272237196765,4.066363044892648e-06,7.3413362323113205,0.0,148,8,80,123567.27272727272,97371986.0,14
SearchQuotes,195785570,19265,8738,2.2047379262989244,348,500,45241,1,0,1,1,0,0,0,1411,0,0,550,0,0,0.0008073929961089494,,,0.0003147173266193637,,,0,0,0,8808.21,132680171.0,12
mypayingads,3304642848,676,1479,0.4570655848546315,4,19,19984,0,0,1,1,0,0,0,21,0,0,5,0,0,7.099391480730223e-05,,,1.6903313049357674e-05,,,0,0,0,223.79,285644165.0,11
DeveloperAgent,949763413,3252,1879,1.7307078233102715,447,3,88127,0,0,1,1,0,0,0,6,0,0,6,0,0,1.5965939329430547e-05,,,1.5965939329430547e-05,,,1,0,0,26161.12,200064930.0,14
perko_designs,3052728167,646,606,1.066006600660066,34,785,2286,1,1,1,1,0,0,0,135,0,0,6,4320,0,0.0011308237422727044,0.0,0.0,5.025883298989798e-05,3.5643564356435644,0.0,11,0,1,31103.985,271691684.0,13
SMASpringfield,1307504281,74,93,0.7956989247311828,2,7,292,0,1,1,0,0,0,0,22,0,1,6,19928,0,0.001232078853046595,0.0,0.0035842293906810036,0.0003360215053763441,42.85591397849462,0.0,13,0,0,968055.36,211469332.0,14
VW_Alhambra,352097195,30,22,1.3636363636363635,3,0,1608,0,1,1,1,0,0,0,16,0,0,2,0,0,0.0036363636363636364,,,0.00045454545454545455,,,1,0,0,275544.39,160028280.0,11
TKEsmalls,1197358352361148416,55,258,0.2131782945736434,0,1098,361,0,0,0,0,0,0,0,166,0,229,2,33692,0,0.017872523686477175,0.0,0.005763616228732508,0.0002153316106804479,13.05891472868217,0.0,158,4,0,20537.17,421385863.0,9
TheMixCommunity,3240538949,293,387,0.7571059431524548,9,0,1329,0,0,1,1,0,0,0,17,0,0,7,0,0,0.00021963824289405686,,,9.043927648578813e-05,,,2,0,0,22122.0,278089826.0,15
TheTopiik,3389839390,8,0,,5,0,4610,0,0,0,0,0,0,0,2,0,0,1,0,0,,,,,,,0,0,0,11733.42,284757190.0,9
ThorThe_God,605419430,1781,1417,1.2568807339449541,4,4585,53145,1,1,0,1,0,0,0,0,0,2,0,60344,0,0.0,0.0,1.283120549175595e-05,0.0,1.5772497974332838,0.0,80,0,0,350044.2806122449,186499737.0,11
IbizaAList,1342347612,376,1254,0.29984051036682613,28,42,2602,1,1,1,1,0,0,0,53,0,0,3,0,0,0.0002113237639553429,,,1.1961722488038278e-05,,,17,0,0,55386.715,212691032.0,10
iFollowSFNews,2599630321,353,30,11.766666666666667,100,0,91989,0,1,1,1,0,0,0,6,0,0,5,0,0,0.001,,,0.0008333333333333334,,,0,0,0,3570.54,251375779.0,13
lizquendiet,3123447177,66,47,1.4042553191489362,4,0,175934,0,0,0,1,0,0,0,9,0,0,84,7269,0,0.0017730496453900709,0.0,,0.016548463356973995,1.9828150572831424,,68,27,0,44959.54301075269,274618510.0,11
IUKelleyCareers,3404298382,880,1001,0.8791208791208791,122,850,1958,0,1,1,1,0,0,0,92,0,0,56,129,0,0.0005891544353082814,0.0,,0.00035861574323112785,0.002928889292525656,,112,7,0,438085.425,285863185.0,15
Promoting_Women,2770160362,72,186,0.3870967741935484,1,0,6,0,1,0,1,0,0,0,1,0,0,3,371,0,0.002688172043010753,0.0,,0.008064516129032258,0.4986559139784946,,4,0,0,6357978.833333333,257786900.0,15
aafx0_,3893799135,62,104,0.5961538461538461,0,2450,1238,0,1,1,1,0,0,0,0,0,5,0,5786407,0,0.0,0.0,0.01201923076923077,0.0,316.1280048076923,0.0,177,42,0,160253.22099447515,291334714.0,6
Ryebread506,1301209752,310,1478,0.20974289580514208,7,9384,14895,1,0,0,1,0,0,0,18,0,18,5,3525038,0,0.0002537212449255751,0.0,0.0003690490835281092,7.047812359043754e-05,21.106242590441518,0.0,155,24,0,18706.664948453606,211325596.0,11
senzeal,3357847653,46,154,0.2987012987012987,6,14536,6009,0,1,0,1,0,0,0,58,0,248,8,165305,7,0.010461760461760462,0.0,0.01150278293135436,0.001443001443001443,44.72537878787879,0.0003246753246753247,166,28,0,33067.42,283053282.0,7
HeroesBeatZeros,2943500328,351,27,13.0,56,5023,19885,1,1,0,1,0,0,0,6,0,17,3,62493,4,0.013071895424836602,0.0,0.005160898603521554,0.006535947712418301,178.04273504273502,0.0012143290831815423,145,1,0,304798.40789473685,266649316.0,15
appguide,44236420,9536,319,29.893416927899686,768,0,10393,0,1,1,1,0,0,0,51,0,0,25,0,0,0.0007993730407523511,,,0.00039184952978056425,,,0,0,0,16271.77,91063368.0,8
mymeedia,362729835,131,362,0.36187845303867405,6,6,436,1,1,1,1,0,0,0,12,0,4,29,2161,3,0.0003187420314492138,0.0,0.0008499787505312368,0.0007702932426689333,0.07556472480593047,0.0006374840628984276,150,0,0,314426.0408163265,161474558.0,8
nakedtoby,595374675,1188,218,5.4495412844036695,9,209,2448,0,1,0,1,0,0,0,578,0,18,105,317,5,0.015237793947063165,0.0,0.013761467889908258,0.002768111357165454,0.10386631716906947,0.0038226299694189606,20,2,0,644373.0103092784,185530376.0,9
ShezaHolmes,2335204172,2951,2380,1.2399159663865547,27,7098,303619,1,1,0,1,0,0,0,1,0,21,0,0,0,0.0004201680672268908,,4.433934377771209e-05,0.0,,0.0,199,0,0,4447.345,239034866.0,11
Futureollg1313,554028713,545,2102,0.2592768791627022,4,2248,3756,0,1,0,1,0,0,0,72,0,14,19,868990,0,0.0005112401834784214,0.0,0.00026641294005708854,0.0001349106039734723,6.360169801654103,0.0,91,45,0,317852.5668789809,181538142.0,14
HRHkenito,4030166777,57,56,1.0178571428571428,1,30,15268,0,1,0,1,0,0,0,0,0,0,0,30666,0,0.0,0.0,,0.0,2.867053103964099,,192,129,0,157903.11111111112,292752251.0,9
Dominos_UK,89214789,269650,20328,13.26495474222747,650,8113,440216,1,1,0,1,1,0,0,1,0,37,0,0,1,7.027604430201832e-06,,9.430826670581733e-06,0.0,,2.5488720731301987e-07,200,0,0,973.68,105033388.0,10
No1PaydayLoans,967870644,330,0,,140,0,297808,0,1,1,1,0,0,0,2,0,0,0,0,0,,,,,,,0,0,0,395.22,200836057.0,14
android_hit,339669849,2865,4038,0.7095096582466568,29,0,77068,0,0,1,1,0,0,0,31,0,0,69,0,0,3.8385339276869734e-05,,,8.543833580980683e-05,,,1,0,0,52180.045,158333552.0,11
chiefsbuzztap,21840810,6285,98,64.13265306122449,258,0,89417,0,1,1,1,0,0,0,14,0,0,2,0,0,0.0007142857142857144,,,0.00010204081632653062,,,0,0,0,5058.195,82618985.0,13
VillagesCanada,61177314,7381,3187,2.3159711327267023,227,3058,7275,1,1,1,1,0,0,0,572,0,5,337,101,0,0.0011886035363033183,0.0,0.0001961091935989959,0.000700278656878004,0.0007729572118438474,0.0,49,6,0,66942.135,95947124.0,14
CohenSeglias,156707041,487,526,0.9258555133079848,31,433,843,0,1,1,1,0,0,0,276,0,0,262,60,0,0.003104821472765316,0.0,,0.0029473305284946115,0.0036796271311173804,,88,9,0,168479.5,123875031.0,12
FairTrade4Music,2188208899,1058,1199,0.8824020016680567,30,378,325677,0,1,1,1,0,0,0,6,0,0,4,10,0,2.5531480315228678e-05,0.0,,1.7020986876819115e-05,0.002085070892410342,,4,1,0,273181.93,231247854.0,15
Nausetsports,2423145143,1553,554,2.803249097472924,17,1230,9213,1,1,1,1,0,0,0,707,0,0,219,1227,0,0.009315133468602597,0.0,,0.002885451527049461,0.03515557847687811,,118,25,0,7868.19,242332575.0,12
YWHcom,240014966,797,0,,42,36,35889,1,1,1,0,0,0,0,116,0,0,9,0,0,,,,,,,1,0,0,2927.395,142472933.0,6
ChiEnergySchool,84057597,1933,1606,1.2036114570361145,61,704,4341,1,1,0,1,0,0,0,133,0,2,9,0,0,0.0004290903928919402,,0.0001779042874933286,2.903619200020648e-05,,0.0,10,0,0,194331.08,103202545.0,15
UW_MTennis,224437634,1457,335,4.349253731343284,44,499,3406,1,1,1,1,1,0,0,334,0,2,30,6,0,0.005086810843740481,0.0,0.0029850746268656717,0.00045689917758148037,0.008955223880597015,0.0,6,1,0,21592.67,138933926.0,10
SamuraiSiegeWar,2225719194,11018,9,1224.2222222222222,20,5,146332,0,0,1,1,0,0,0,15,0,0,16,0,0,0.008333333333333333,,,0.008888888888888889,,,15,0,0,182674.705,233018279.0,15
EGOV,14690021,1946,517,3.7640232108317213,160,994,3723,1,1,1,1,0,0,0,435,0,2,151,52,0,0.004835589941972921,0.0,0.0019342359767891683,0.0016785611062940483,0.004190844616376531,0.0,97,34,1,146482.185,57264066.0,4
HRHHopie,4010647883,57,96,0.59375,2,47,9650,0,1,0,1,0,0,0,3,0,0,197,30676,0,0.004464285714285714,0.0,,0.2931547619047619,1.6729930191972076,,192,128,0,157860.89393939395,292523166.0,8
crayoness,701005352,3529,195,18.097435897435897,35,22877,79404,0,0,1,1,0,0,0,950,0,21,444,352015,0,0.05353620738236123,0.0,0.0026923076923076926,0.02502113271344041,27.772386587771205,0.0,104,41,0,21292.336734693876,189608066.0,9
toshboy99,87727158,988,1688,0.5853080568720379,8,1289,3393,0,1,0,1,0,0,0,48,0,2,11,22175,0,0.00016156828953037484,0.0,0.00016926201760324982,3.70260663507109e-05,0.9383463100880162,0.0,25,164,0,181014.58375634518,104517604.0,9
ShredOTruth,284084834,673,1715,0.3924198250728863,36,691,144027,0,1,1,1,0,0,0,6,0,4,6,520746,0,1.911771734454906e-05,0.0,0.0011661807580174927,1.911771734454906e-05,21.6887130362349,0.0,16,4,0,74847.4824120603,150220773.0,11
irishgoespop,139167476,194,367,0.5286103542234333,6,13652,119334,1,1,0,1,0,0,0,15,0,1,5,3344248,0,0.0006927446543204174,0.0,0.0002477086945751796,0.00023091488477347248,70.63870054707138,0.0,137,39,0,1353.819095477387,119820112.0,12
247_weather,226328602,51,28,1.8214285714285714,0,0,298,0,1,1,1,0,0,0,0,0,0,0,18484,0,0.0,0.0,,0.0,330.07142857142856,,2,0,0,491236.855,139357427.0,11
greenb,294223903,105,176,0.5965909090909091,3,3,291,1,1,1,1,0,0,0,14,0,0,12,1895,0,0.00040792540792540787,0.0,,0.00034965034965034965,2.153409090909091,,12,0,0,963817.975,151787243.0,6
ShopaholicsUK,75038762,3916,452,8.663716814159292,15,101,7555,0,1,1,1,0,0,0,234,0,0,6,0,0,0.002588495575221239,,,6.63716814159292e-05,,,0,0,0,338714.91,100279883.0,13
TNPs,86081592,5795,102,56.81372549019608,225,1476,445,1,1,1,1,1,0,0,2863,0,51,425,21764,1,0.3050937766410912,0.0,0.022727272727272728,0.04528985507246377,2.510265282583622,0.00044563279857397507,139,8,2,123353.69346733668,103905388.0,4
fleadhcheoil,243204177,16002,6279,2.548494983277592,87,5091,6775,1,1,1,1,0,0,0,1429,0,2,346,871,0,0.0018206720815416469,0.0,0.00031852205765249244,0.0004408345277910495,0.0018745453528062224,0.0,79,7,7,85241.43,143132094.0,12
RenaissanceRims,452892003,74,93,0.7956989247311828,0,47,141,1,1,1,1,0,0,0,4,0,1,47,344,1,0.00047264563393595657,0.0,0.0004887585532746823,0.00555358619874749,0.13699721226602946,0.0004887585532746823,54,0,18,471202.0714285714,172579393.0,15
ThePickleFilm,480084074,319,1539,0.20727745289148797,5,11,399,0,1,1,1,0,0,0,10,0,0,118,16,6,3.531372715201853e-05,0.0,0.0,0.00041670198039381865,0.0011551512526171395,0.000556947925368978,53,0,0,40978.55,175144829.0,13
ecochefs,21255527,1894,381,4.971128608923885,85,3,149,0,1,1,1,0,0,0,6,0,0,14,0,0,0.000127000254000508,,0.0,0.0002963339260011853,,0.0,34,0,0,782270.8783783783,82078409.0,8
TheRevenged_ID,363266227,119,361,0.3296398891966759,0,0,279,1,1,1,1,0,0,0,0,0,1,28,2,1,0.0,0.0,3.258921297050676e-05,0.0006863922731841247,0.002770083102493075,3.258921297050676e-05,50,0,0,273575.54,161554753.0,14
UglySweatrStore,27787454,290,28,10.357142857142858,5,23,717,1,1,1,1,0,0,0,5,0,5,4,13,2,0.001026272577996716,0.0,0.011160714285714286,0.0008210180623973727,0.04642857142857143,0.004464285714285714,35,0,0,818307.905,85543477.0,15
RhoXiAlphas,220135650,543,200,2.715,11,18,440,1,1,1,1,0,0,0,32,0,5,84,1622,6,0.00125,0.0,0.0011904761904761904,0.00328125,0.20274999999999999,0.0014285714285714286,108,0,11,636065.8095238095,137887076.0,11
BrasiliaBR,112034021,60,0,,53,0,36533,1,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,0,0,200,15867.715,112585248.0,10
wayoutware,52527352,319,242,1.3181818181818181,25,1,422,0,1,1,1,0,0,0,8,0,0,21,67,3,0.0002777970692409195,0.0,0.0,0.0007292173067574137,0.004943919716646989,0.0006198347107438016,93,0,0,554368.917948718,93475753.0,10
thewildstudio,491421970,69,136,0.5073529411764706,2,0,110,1,1,1,1,0,0,0,4,0,0,3,3029,0,0.000319693094629156,0.0,0.0,0.00023976982097186701,2.227205882352941,0.0,43,0,0,585916.1559633027,176228793.0,13
functionalab,31228223,937,1373,0.6824471959213402,45,8,1658,0,1,1,1,0,0,0,12,0,0,18,6,2,4.775948324239132e-05,0.0,0.0,7.163922486358698e-05,0.0010924981791697013,0.00011205109529945656,22,0,0,960311.785,86822086.0,12
hyannisclicker,128811344,12,0,,0,0,969,0,1,1,1,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,67398.745,117272395.0,14
stricklybevents,367449486,648,1834,0.3533260632497274,14,19,297,0,1,1,1,0,0,0,8,0,0,17,144,1,2.3706794367265658e-05,0.0,0.0,5.037693803043952e-05,0.013086150490730643,5.452562704471102e-05,84,0,0,70493.165,162174289.0,15
Baltimore_Buzzz,128024931,3233,0,,107,3,61584,0,1,1,1,0,0,0,9,0,0,4,0,0,,,,,,,0,0,0,7517.165,117065583.0,15
AboutFaceMedia,722492265373966336,263,749,0.35113484646194926,5,669,465,0,1,1,1,0,0,0,176,0,36,39,98153,0,0.004607450456818241,0.0,0.0010013351134846463,0.0010209691353176783,1.3104539385847798,0.0,161,37,0,135009.8391959799,308168954.0,14
vsvivek3,58130817,16,24,0.6666666666666666,0,2,1189,0,1,1,1,0,0,0,0,0,0,0,79,0,0.0,0.0,,0.0,1.6458333333333333,,2,0,0,813858.13,95059330.0,8
_muse_news,330531211,137,11,12.454545454545455,3,0,1384,0,0,0,1,0,0,0,59,0,0,112,0,0,0.026818181818181817,,,0.05090909090909091,,,0,0,0,44800.075,157058341.0,10
DotNetNukeWeb,116031894,667,1820,0.36648351648351646,11,0,302,1,0,1,1,0,0,0,2,0,0,0,0,0,5.494505494505494e-06,,,0.0,,,0,0,0,62253.835,113782503.0,13
atleticoalumni,257458585,20,17,1.1764705882352942,0,1,188,0,1,1,1,0,0,0,3,0,1,10,1000,1,0.0010141987829614604,0.0,0.0196078431372549,0.0033806626098715348,5.347593582887701,0.0196078431372549,77,0,0,699336.0265957447,145718759.0,14
laptop_buzz,84869542,29,20,1.45,1,0,383,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,0.0,,,0,0,0,60115.25,103475442.0,11
ShopAtZoe,224461230,1366,1299,1.0515781370284834,41,1305,10142,0,1,1,1,0,0,0,33,0,45,10,567,10,0.00043800270765310186,0.0,0.00030656665781029655,0.0001327280932282127,0.017459584295612007,6.812592395784368e-05,166,0,0,206266.7806122449,138939343.0,9
